vel_media,vel_minima,pct_baixa_vel,pct_full_throttle,pct_freando,zonas_freio,pico_desac,pico_acel,ano,piloto,temp_pista
247.53468208092485,68.0,6.9364161849710975,71.38728323699422,9.826589595375722,6,-33.167495854062935,13.888888888889186,2020,GAS,43.6
247.44057971014493,62.0,8.405797101449275,70.14492753623188,13.91304347826087,7,-35.87962962962933,12.731481481481755,2020,SAI,43.6
247.71098265895955,64.0,7.803468208092486,68.20809248554913,13.583815028901732,7,-32.543003254300224,13.888888888888921,2020,STR,43.6
245.97413793103448,65.0,8.908045977011495,69.54022988505747,12.931034482758621,6,-35.8796296296296,12.731481481481566,2020,NOR,43.6
247.02312138728323,65.0,9.826589595375722,62.138728323699425,17.052023121387283,6,-32.40740740740738,15.046296296296283,2020,BOT,43.6
246.98265895953756,58.0,8.670520231213873,65.89595375722543,13.005780346820808,6,-27.777777777777548,16.20370370370357,2020,RIC,43.6
250.9294117647059,69.0,7.0588235294117645,61.47058823529412,13.823529411764707,7,-30.092592592592567,12.4378109452736,2020,HAM,43.6
246.2787356321839,62.0,8.333333333333332,67.24137931034483,13.218390804597702,7,-31.24999999999997,15.046296296296171,2020,OCO,43.6
245.68481375358166,65.0,8.595988538681947,67.90830945558739,12.893982808022923,6,-40.509259259259224,13.888888888888774,2020,KVY,43.6
246.25214899713467,63.0,8.30945558739255,67.621776504298,13.753581661891118,6,-30.092592592592567,15.046296296296171,2020,PER,43.6
244.04558404558404,66.0,8.831908831908832,68.09116809116809,13.390313390313391,6,-31.24999999999974,12.152777777777768,2020,LAT,43.6
245.18285714285713,65.0,9.142857142857142,68.0,13.714285714285715,6,-40.509259259259224,12.4378109452736,2020,GRO,43.6
245.58522727272728,64.0,7.954545454545454,67.61363636363636,15.340909090909092,8,-33.167495854062935,13.888888888888774,2020,RAI,43.6
246.1919770773639,64.0,8.882521489971348,67.0487106017192,14.899713467048711,6,-32.40740740740738,17.361111111111224,2020,RUS,43.6
244.15428571428572,63.0,9.714285714285714,60.285714285714285,16.28571428571429,7,-32.407407407407625,12.896825396825344,2020,ALB,43.6
245.3190883190883,68.0,7.977207977207977,70.08547008547008,12.535612535612536,6,-37.037037037037,12.731481481481376,2020,GIO,43.6
242.2840909090909,65.0,9.375,65.3409090909091,14.488636363636365,6,-27.77777777777796,12.896825396825344,2020,VER,43.6
241.8876404494382,64.0,8.707865168539326,66.01123595505618,14.606741573033707,7,-32.40740740740738,13.88888888888898,2020,LEC,43.6
242.70254957507083,65.0,8.21529745042493,69.40509915014165,13.314447592067987,6,-33.56481481481478,11.904761904761857,2020,MAG,43.6
238.48739495798318,62.0,9.523809523809524,64.42577030812325,16.5266106442577,8,-31.38075313807568,13.88888888888898,2020,VET,43.6
232.36486486486487,63.0,9.72972972972973,61.62162162162163,18.64864864864865,6,-25.462962962962944,13.888888888888774,2021,GAS,44.3
242.78248587570621,62.0,10.16949152542373,63.559322033898304,17.231638418079097,9,-33.56481481481453,13.888888888889186,2021,PER,44.3
241.94900849858357,63.0,9.34844192634561,66.0056657223796,13.031161473087819,6,-31.250000000000668,13.888888888888834,2021,ALO,44.3
242.4845070422535,64.0,9.014084507042254,62.53521126760564,12.957746478873238,7,-40.67875406787558,11.574074074074149,2021,LEC,44.3
241.26478873239438,64.0,9.014084507042254,68.16901408450704,13.521126760563378,7,-38.1944444444447,11.574074074074149,2021,STR,44.3
243.71104815864024,65.0,9.06515580736544,49.29178470254957,12.181303116147308,6,-35.8796296296296,17.361111111111224,2021,RIC,44.3
241.33426966292134,60.0,9.831460674157304,0.0,14.887640449438203,8,-35.8796296296296,12.731481481481755,2021,OCO,44.3
243.03125,63.0,9.375,65.3409090909091,15.056818181818182,7,-25.79365079365085,11.574074074074149,2021,VER,44.3
243.3502824858757,61.0,9.6045197740113,62.14689265536724,16.94915254237288,8,-32.40740740740738,13.88888888888898,2021,NOR,44.3
241.6573033707865,63.0,9.269662921348315,60.67415730337079,16.292134831460675,7,-32.40740740740738,11.574074074074149,2021,HAM,44.3
239.54016620498615,67.0,9.695290858725762,63.1578947368421,13.019390581717452,6,-32.40740740740714,12.731481481481566,2021,MSC,44.3
240.812324929972,62.0,9.523809523809524,64.42577030812325,14.84593837535014,7,-32.407407407407625,12.731481481481472,2021,VET,44.3
242.10955056179776,58.0,9.269662921348315,66.01123595505618,14.606741573033707,7,-33.167495854062935,12.731481481481376,2021,SAI,44.3
240.6759776536313,61.0,10.335195530726256,62.56983240223464,17.039106145251395,7,-32.407407407407625,11.574074074074149,2021,LAT,44.3
240.76750700280112,58.0,9.803921568627452,63.02521008403361,16.246498599439775,8,-30.092592592593235,12.896825396825344,2021,RUS,44.3
244.21813031161474,64.0,9.631728045325778,66.0056657223796,15.864022662889518,6,-32.40740740740738,13.888888888888774,2021,BOT,44.3
241.231843575419,62.0,9.776536312849162,63.40782122905028,14.52513966480447,7,-34.72222222222245,11.574074074073978,2021,KUB,44.3
238.3653846153846,67.0,8.791208791208792,66.75824175824175,14.560439560439562,6,-31.250000000000203,11.574074074074149,2021,MAZ,44.3
241.5870786516854,64.0,9.831460674157304,63.20224719101124,15.44943820224719,6,-34.72222222222297,12.731481481481566,2021,GIO,44.3
242.62783171521036,67.0,8.737864077669903,64.72491909385113,15.857605177993527,7,-25.252525252525178,12.152777777777768,2023,VER,43.0
241.9248366013072,69.0,9.477124183006536,68.62745098039215,13.725490196078432,6,-38.194444444444414,12.500000000000266,2023,GAS,43.0
245.22641509433961,61.0,8.80503144654088,64.15094339622641,16.666666666666664,7,-27.006172839506217,12.345679012345698,2023,PER,43.0
240.14723926380367,62.0,10.429447852760736,64.11042944785275,14.11042944785276,7,-34.72222222222219,12.11491865697481,2023,ALO,43.0
240.63258785942492,61.0,11.501597444089457,64.21725239616613,15.015974440894569,6,-29.056252905625197,12.626262626262589,2023,LEC,43.0
243.2439024390244,62.0,7.926829268292683,65.85365853658537,14.939024390243901,7,-35.714285714285566,13.117283950617175,2023,STR,43.0
239.06031746031746,67.0,9.206349206349207,61.58730158730159,15.238095238095239,7,-29.166666666666515,12.152777777777768,2023,SAR,43.0
238.590625,63.0,10.625,14.374999999999998,14.0625,7,-26.909722222222197,12.731481481481566,2023,MAG,43.0
237.58024691358025,65.0,10.185185185185185,58.333333333333336,15.432098765432098,7,-36.45833333333331,11.904761904761932,2023,ALB,43.0
241.123417721519,69.0,10.126582278481013,66.13924050632912,13.60759493670886,6,-26.785714285714178,13.888888888888877,2023,ZHO,43.0
242.33846153846153,64.0,9.230769230769232,69.23076923076923,11.384615384615385,6,-31.74603174603162,12.152777777777768,2023,HUL,43.0
238.60422960725074,55.0,9.667673716012084,65.25679758308158,17.82477341389728,8,-40.277777777777565,12.152777777777498,2023,OCO,43.0
240.0347003154574,58.0,10.094637223974763,62.14511041009464,13.249211356466878,7,-37.500000000000135,13.888888888889186,2023,NOR,43.0
240.6742671009772,64.0,8.794788273615636,63.84364820846905,16.612377850162865,7,-29.86111111111095,12.152777777777903,2023,LAW,43.0
240.397476340694,60.0,9.46372239747634,58.0441640378549,14.511041009463725,7,-32.98611111111108,12.499999999999934,2023,HAM,43.0
243.35238095238094,67.0,8.253968253968253,68.25396825396825,14.285714285714285,7,-35.714285714285566,12.152777777777768,2023,SAI,43.0
245.12618296529968,64.0,8.517350157728707,65.29968454258676,14.195583596214512,6,-38.194444444444414,11.904761904762008,2023,RUS,43.0
242.21630094043888,72.0,8.77742946708464,64.89028213166145,15.047021943573668,6,-29.513888888888864,13.88888888888901,2023,BOT,43.0
243.35555555555555,69.0,9.206349206349207,63.49206349206349,12.698412698412698,6,-33.854166666666636,13.88888888888901,2023,PIA,43.0
250.72131147540983,70.0,9.508196721311474,70.49180327868852,14.754098360655737,7,-34.72222222222245,12.499999999999934,2024,LEC,49.5
252.94498381877023,70.0,7.443365695792881,65.69579288025889,12.944983818770226,6,-30.555555555555667,13.88888888888891,2024,PIA,49.5
253.74918566775244,67.0,7.491856677524431,70.35830618892508,12.052117263843648,7,-36.111111111110596,15.109251510924878,2024,NOR,49.5
248.98705501618122,63.0,8.414239482200648,67.63754045307444,15.857605177993527,7,-31.24999999999997,13.020833333333467,2024,SAI,49.5
250.47058823529412,67.0,8.49673202614379,70.58823529411765,13.725490196078432,7,-38.69047619047603,17.361111111111097,2024,HAM,49.5
253.72638436482086,74.0,7.166123778501629,73.9413680781759,14.006514657980457,7,-32.21873911529094,14.880952380952321,2024,VER,49.5
252.25925925925927,67.0,8.417508417508419,72.05387205387206,13.131313131313133,8,-34.72222222222204,15.277777777777834,2024,RUS,49.5
249.8252427184466,66.0,7.766990291262135,70.87378640776699,14.563106796116504,6,-38.690476190476524,13.117283950617304,2024,PER,49.5
245.7483870967742,65.0,10.0,65.80645161290323,14.516129032258066,7,-34.72222222222204,13.888888888888937,2024,ALB,49.5
248.57051282051282,65.0,8.653846153846153,70.1923076923077,14.102564102564102,6,-40.27777777777774,12.49999999999999,2024,MAG,49.5
250.04234527687296,69.0,7.81758957654723,70.35830618892508,13.680781758957655,6,-30.09259259259279,14.660493827160444,2024,ALO,49.5
248.04234527687296,60.0,8.794788273615636,66.77524429967427,14.65798045602606,7,-41.66666666666663,14.756944444444432,2024,COL,49.5
245.75316455696202,66.0,8.227848101265822,68.9873417721519,11.708860759493671,6,-27.777777777777874,13.93866985264853,2024,RIC,49.5
244.34810126582278,66.0,9.49367088607595,67.72151898734177,16.139240506329113,7,-38.88888888888903,15.046296296296283,2024,OCO,49.5
245.08805031446542,68.0,9.433962264150944,68.86792452830188,14.465408805031446,6,-30.555555555555532,13.888888888888877,2024,GAS,49.5
245.17088607594937,73.0,10.126582278481013,69.9367088607595,13.291139240506327,6,-30.555555555555667,15.277777777777834,2024,BOT,49.5
249.64102564102564,70.0,8.653846153846153,68.58974358974359,14.743589743589745,6,-34.72222222222204,15.277777777777834,2024,HUL,49.5
240.7420382165605,73.0,9.235668789808917,66.87898089171973,13.375796178343949,6,-31.24999999999974,13.888888888888877,2024,ZHO,49.5
251.1038961038961,70.0,7.792207792207792,73.7012987012987,14.285714285714285,7,-40.79861111111107,14.756944444444514,2024,STR,49.5
240.48159509202455,63.0,10.122699386503067,63.80368098159509,15.644171779141105,7,-31.785516860143648,12.731481481481518,2024,TSU,49.5
253.05161290322582,74.0,8.064516129032258,70.0,12.903225806451612,7,-32.98611111111126,13.888888888888921,2025,VER,43.75
257.07457627118646,73.0,6.779661016949152,68.47457627118644,11.525423728813559,6,-27.777777777777754,14.583333333333321,2025,NOR,43.75
253.69607843137254,75.0,8.49673202614379,56.86274509803921,12.745098039215685,6,-34.72222222222235,14.827995255041582,2025,PIA,43.75
253.86006825938566,68.0,8.19112627986348,73.37883959044369,13.993174061433447,7,-39.68253968253952,12.731481481481472,2025,LEC,43.75
252.32673267326732,66.0,7.590759075907591,73.26732673267327,13.2013201320132,7,-36.68763102725351,13.938669852648353,2025,RUS,43.75
254.64169381107493,67.0,6.514657980456026,70.03257328990227,14.006514657980457,7,-44.2708333333333,13.888888888888937,2025,HAM,43.75
253.1043771043771,69.0,7.744107744107744,72.72727272727273,14.14141414141414,7,-39.35185185185182,13.8888888888889,2025,ALB,43.75
251.72756410256412,70.0,8.012820512820513,71.7948717948718,12.82051282051282,6,-28.769841269841884,15.624999999999986,2025,BOR,43.75
254.56146179401992,68.0,7.641196013289036,71.09634551495017,12.956810631229235,7,-35.59027777777775,13.888888888888815,2025,ANT,43.75
248.5049180327869,70.0,9.180327868852459,69.83606557377048,12.131147540983607,6,-34.72222222222219,14.880952380952321,2025,HAD,43.75
250.5830618892508,68.0,8.143322475570033,70.03257328990227,16.286644951140065,7,-37.037037037037,14.880952380952415,2025,SAI,43.75
254.65878378378378,72.0,8.445945945945946,71.95945945945947,13.175675675675674,8,-41.66666666666645,13.194444444444432,2025,BEA,43.75
251.92384105960264,68.0,7.28476821192053,73.17880794701986,12.582781456953644,7,-35.59027777777775,13.888888888888834,2025,TSU,43.75
247.3993710691824,71.0,8.80503144654088,67.9245283018868,15.723270440251572,6,-37.037037037037,13.117283950617304,2025,LAW,43.75
247.70394736842104,68.0,8.881578947368421,70.39473684210526,15.131578947368421,9,-34.72222222222219,13.194444444444432,2025,OCO,43.75
250.78187919463087,68.0,8.724832214765101,72.48322147651007,13.422818791946309,6,-33.56481481481503,13.888888888888834,2025,GAS,43.75
250.39735099337747,70.0,7.9470198675496695,71.19205298013244,10.927152317880795,7,-27.777777777777874,13.888888888888937,2025,COL,43.75
251.45283018867926,73.0,8.176100628930817,73.27044025157232,12.89308176100629,6,-33.33333333333346,14.880952380952321,2025,STR,43.75
243.82094594594594,71.0,9.121621621621621,65.87837837837837,14.864864864864865,7,-26.785714285714178,13.888888888888815,2025,ALO,43.75
