vel_media,vel_minima,pct_baixa_vel,pct_full_throttle,pct_freando,zonas_freio,pico_desac,pico_acel,circuito,ano,piloto
212.1457142857143,83.98,16.857142857142858,60.57142857142858,18.0,9,-35.41666666666679,15.027777777777759,Austin,2024,RUS
210.49717514124293,88.59,16.666666666666664,59.6045197740113,17.231638418079097,10,-29.046296296296607,14.644600207684181,Austin,2024,GAS
210.79444444444445,86.0,16.666666666666664,60.0,16.944444444444446,9,-39.06250000000007,15.277777777777562,Austin,2024,ALO
210.47457627118644,84.53,16.666666666666664,58.19209039548022,18.64406779661017,11,-30.826648224988272,15.443121693121844,Austin,2024,MAG
210.0505617977528,85.1,17.696629213483146,59.8314606741573,18.820224719101123,11,-27.77777777777738,13.888888888888918,Austin,2024,PER
211.05248618784532,84.61,17.67955801104972,58.5635359116022,19.060773480662984,11,-34.72222222222245,15.416666666666385,Austin,2024,TSU
210.30422535211267,82.54,16.056338028169016,59.154929577464785,18.591549295774648,12,-32.73809523809511,13.888888888888806,Austin,2024,HUL
210.67409470752088,86.0,16.991643454038996,57.66016713091921,23.119777158774372,13,-33.23784722222186,15.046296296296617,Austin,2024,OCO
209.90368271954674,82.52,17.56373937677054,61.47308781869688,16.147308781869686,10,-34.626038781163714,13.888888888889184,Austin,2024,STR
208.4188034188034,83.5,17.663817663817664,56.69515669515669,20.22792022792023,11,-30.09259259259145,15.164351851851599,Austin,2024,LAW
207.06896551724137,81.0,16.954022988505745,51.724137931034484,20.977011494252874,10,-32.4074074074081,13.888888888889186,Austin,2024,ALB
207.70994475138122,81.22,16.85082872928177,55.24861878453039,20.441988950276244,11,-38.194444444444585,15.828373015872856,Austin,2024,COL
207.42735042735043,84.5,17.37891737891738,57.83475783475783,17.663817663817664,13,-26.250000000000043,17.86561981757901,Austin,2024,BOT
207.24788732394367,83.54,17.464788732394364,56.901408450704224,19.43661971830986,10,-26.26858264081266,15.067460317460172,Austin,2024,HAM
205.82608695652175,81.0,17.391304347826086,55.65217391304348,18.84057971014493,10,-30.75396825396813,15.624999999999986,Austin,2024,ZHO
211.69827586206895,84.47,14.655172413793101,58.333333333333336,17.81609195402299,9,-30.38194444444442,13.88888888888891,Austin,2025,VER
209.41055718475073,86.6,16.715542521994134,54.54545454545454,18.7683284457478,12,-27.777777777777754,13.888888888888877,Austin,2025,GAS
210.73352435530086,83.96,16.332378223495702,54.72779369627507,18.911174785100286,10,-29.986111111111146,15.768518518518322,Austin,2025,ANT
210.5,80.41,15.804597701149426,58.333333333333336,20.402298850574713,12,-35.70184604667364,13.888888888888815,Austin,2025,ALO
211.2231884057971,83.44,17.101449275362317,56.811594202898554,21.44927536231884,12,-36.111111111110596,15.100308641975326,Austin,2025,LEC
207.1728045325779,81.0,15.58073654390935,55.240793201133144,18.69688385269122,10,-34.08564814814798,15.046296296296617,Austin,2025,STR
211.47838616714697,83.46,14.985590778097983,57.34870317002881,18.155619596541786,11,-31.74603174603162,13.888888888888877,Austin,2025,TSU
207.0635838150289,77.45,18.20809248554913,52.89017341040463,21.965317919075144,12,-31.74603174603162,13.88888888888905,Austin,2025,ALB
212.34375,82.51,16.477272727272727,56.53409090909091,18.75,12,-32.87037037037078,13.888888888888847,Austin,2025,HUL
209.05307262569832,86.0,17.039106145251395,55.865921787709496,18.156424581005588,11,-28.598484848484674,15.624999999999986,Austin,2025,LAW
208.71929824561403,82.0,16.374269005847953,55.55555555555556,22.514619883040936,14,-32.92297979797941,13.507088520055351,Austin,2025,OCO
211.30747126436782,83.0,15.517241379310345,46.839080459770116,17.52873563218391,11,-31.94444444444456,13.888888888889186,Austin,2025,NOR
207.28197674418604,81.43,17.441860465116278,54.06976744186046,20.348837209302324,11,-31.38194444444484,15.87301587301581,Austin,2025,COL
210.8862973760933,85.26,16.3265306122449,55.39358600583091,19.533527696793,11,-35.08771929824571,13.888888888888859,Austin,2025,HAM
209.86297376093293,82.0,16.034985422740526,58.60058309037901,20.699708454810494,12,-31.24999999999974,15.277777777777642,Austin,2025,BOR
